Prompt-path	Eval-path	SIM-o
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_33966405.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_33966405-common_voice_en_33966407.wav	0.65
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_33966405.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_33966405-common_voice_en_33966447.wav	0.62
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_33985575.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_33985575-common_voice_en_33985578.wav	0.73
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_33985575.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_33985575-common_voice_en_33985579.wav	0.66
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_34054471.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_34054471-common_voice_en_34054473.wav	0.61
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_34184701.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_34184701-common_voice_en_34184697.wav	0.54
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_34184701.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_34184701-common_voice_en_34184700.wav	0.46
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_34321814.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_34321814-common_voice_en_34321811.wav	0.69
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_34321814.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_34321814-common_voice_en_34321812.wav	0.80
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_34980363.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_34980363-common_voice_en_34980360.wav	0.70
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_34980363.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_34980363-common_voice_en_34980362.wav	0.70
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_35042682.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_35042682-common_voice_en_35042683.wav	0.71
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_35042682.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_35042682-common_voice_en_35042750.wav	0.65
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_35130119.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_35130119-common_voice_en_35130116.wav	0.65
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_35299046.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_35299046-common_voice_en_35299043.wav	0.49
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_35299046.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_35299046-common_voice_en_35299049.wav	0.23
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_35734335.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_35734335-common_voice_en_35734342.wav	0.45
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_36068063.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_36068063-common_voice_en_36068064.wav	0.53
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_36069016.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_36069016-common_voice_en_36069015.wav	0.70
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_36069016.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_36069016-common_voice_en_36069018.wav	0.65
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_36074033.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_36074033-common_voice_en_36073874.wav	0.72
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_36074033.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_36074033-common_voice_en_36074034.wav	0.74
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_364081.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_364081-common_voice_en_364079.wav	0.60
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_364081.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_364081-common_voice_en_364080.wav	0.59
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_36516974.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_36516974-common_voice_en_36516976.wav	0.72
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_36516974.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_36516974-common_voice_en_36516979.wav	0.74
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_36537421.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_36537421-common_voice_en_36537432.wav	0.70
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_36537421.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_36537421-common_voice_en_36537433.wav	0.73
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_36558935.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_36558935-common_voice_en_36558813.wav	0.72
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_36558935.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_36558935-common_voice_en_36558933.wav	0.63
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_36705534.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_36705534-common_voice_en_36705530.wav	0.73
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_36705534.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_36705534-common_voice_en_36705545.wav	0.68
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_36990355.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_36990355-common_voice_en_36990357.wav	0.79
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_36990355.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_36990355-common_voice_en_36990358.wav	0.83
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37047577.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37047577-common_voice_en_37047572.wav	0.72
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37133940.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37133940-common_voice_en_37133871.wav	0.54
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37133940.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37133940-common_voice_en_37134010.wav	0.60
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37203804.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37203804-common_voice_en_37203803.wav	0.66
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37232389.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37232389-common_voice_en_37190783.wav	0.65
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37232389.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37232389-common_voice_en_37190784.wav	0.62
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37237245.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37237245-common_voice_en_37237243.wav	0.68
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37237245.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37237245-common_voice_en_37237247.wav	0.69
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37238105.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37238105-common_voice_en_37238104.wav	0.54
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37238105.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37238105-common_voice_en_37238106.wav	0.55
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37251984.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37251984-common_voice_en_37251986.wav	0.71
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37251984.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37251984-common_voice_en_37251991.wav	0.64
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37262846.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37262846-common_voice_en_37262842.wav	0.76
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37360566.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37360566-common_voice_en_37360560.wav	0.74
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37360566.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37360566-common_voice_en_37360564.wav	0.70
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37368335.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37368335-common_voice_en_37368333.wav	0.59
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37368335.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37368335-common_voice_en_37368338.wav	0.69
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37457199.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37457199-common_voice_en_37457214.wav	0.70
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37457199.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37457199-common_voice_en_37457235.wav	0.19
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37470753.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37470753-common_voice_en_37470743.wav	0.68
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37470753.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37470753-common_voice_en_37470745.wav	0.63
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37481059.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37481059-common_voice_en_37481085.wav	0.63
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37793802.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37793802-common_voice_en_37793803.wav	0.70
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_37793802.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_37793802-common_voice_en_37793816.wav	0.60
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_38573.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_38573-common_voice_en_38570.wav	0.59
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_38573.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_38573-common_voice_en_38572.wav	0.60
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_46083.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_46083-common_voice_en_46084.wav	0.65
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_479422.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_479422-common_voice_en_479426.wav	0.54
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_484174.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_484174-common_voice_en_484173.wav	0.60
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_484174.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_484174-common_voice_en_484175.wav	0.62
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_485101.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_485101-common_voice_en_485099.wav	0.47
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_485101.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_485101-common_voice_en_485100.wav	0.41
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_487077.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_487077-common_voice_en_487076.wav	0.50
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_487077.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_487077-common_voice_en_487079.wav	0.04
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_489724.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_489724-common_voice_en_489725.wav	0.63
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_489724.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_489724-common_voice_en_489726.wav	0.53
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_490614.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_490614-common_voice_en_490613.wav	0.58
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_490614.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_490614-common_voice_en_490618.wav	0.47
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_493276.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_493276-common_voice_en_493277.wav	0.61
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_493740.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_493740-common_voice_en_493738.wav	0.68
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_497961.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_497961-common_voice_en_497960.wav	0.68
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_502839.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_502839-common_voice_en_502843.wav	0.66
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_508059.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_508059-common_voice_en_508057.wav	0.64
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_509177.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_509177-common_voice_en_509176.wav	0.71
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_509177.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_509177-common_voice_en_509186.wav	0.72
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_519777.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_519777-common_voice_en_519776.wav	0.76
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_519777.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_519777-common_voice_en_519780.wav	0.71
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_523215.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_523215-common_voice_en_523218.wav	0.64
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_523215.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_523215-common_voice_en_523219.wav	0.70
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_524057.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_524057-common_voice_en_524059.wav	0.61
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_524057.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_524057-common_voice_en_524061.wav	0.59
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_528625.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_528625-common_voice_en_528628.wav	0.37
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_530085.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_530085-common_voice_en_530083.wav	0.72
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_530085.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_530085-common_voice_en_530084.wav	0.77
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_537760.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_537760-common_voice_en_537763.wav	0.72
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_537766.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_537766-common_voice_en_537767.wav	0.73
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_537766.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_537766-common_voice_en_537768.wav	0.60
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_541573.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_541573-common_voice_en_541571.wav	0.76
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_550301.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_550301-common_voice_en_550302.wav	0.74
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_550301.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_550301-common_voice_en_550303.wav	0.63
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_554379.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_554379-common_voice_en_554380.wav	0.68
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_557392.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_557392-common_voice_en_557393.wav	0.67
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_557392.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_557392-common_voice_en_557395.wav	0.65
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_557458.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_557458-common_voice_en_557459.wav	0.67
